tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
CHALLENGER,Q-HrQ-0UqTzE2QQuGoHjU3lN78LTFgQ0yQHGWQdRw-eNP54,Keine1,945,418,365,True,False,False,False
CHALLENGER,wbLptUw7fTq41Z5E8IvI_dyDb126Op-sGan8mnGFlhrpDQ,한화 큐베,864,699,659,True,False,False,False
CHALLENGER,Q94cZgeYovy7MZNFQiwi1O9xQ_eKZtMI8o8Ubxpbhhkx8XY,헤이스트에요,746,549,510,False,False,False,False
CHALLENGER,ucs1XdtzpjhRrdNZuC71zDycoI1p7S6DJg4U3bLVIbGmLUk,Gen G Kellin,849,319,274,True,False,False,False
CHALLENGER,jQUaF8FE1rvb6cfeOYLC6vt8rGCwZaKGrRbSYfXgv6cLEPI,zyzyzyzyzy,962,394,337,True,False,False,False
CHALLENGER,p2LJ3fMtH2TLnaYx9g7xXvPlF-OE1W1TIAUewCgHjH2avjo,tian xin bao bei,769,284,239,True,False,False,True
CHALLENGER,y6uSvJSqwJRQlMpAxHpdQ24WTitQiK8VjGUT0viYApnRLw,돌낳는남자,734,262,217,False,False,False,False
CHALLENGER,gz84sP0bIB0tf9CRxGW4YbgX894HAO7iDWDkoa-p57dSgR4,우싹씨,836,251,199,False,False,True,False
CHALLENGER,pbsJO2NlFfS5c17xzTnoTYFraQOCPsaypzSLSd4p7dXaOCw,feng ji xu chui,737,320,254,True,False,False,False
CHALLENGER,RM7LsvF25dA94ophkHIy5gEbFjJukTXxg_lc-cPDAqUCy-g,SANDBOX Dove,1070,455,407,True,False,False,False
CHALLENGER,j1SfaDQP3M2z-IIe4gajTxbp8Ep7nRv77Bix84LOPtOIuA,Axiyo,868,183,177,True,False,False,False
CHALLENGER,lwn3uMIJcPMxPtJYIZpEc2eZ1J8JA2qmnK7uVbszAqJyJpg,Mango Fish,1020,511,396,True,False,False,False
CHALLENGER,ciaju1E2mwiuuspfYTc8DJHznl-6InYWX7y-cGI90TI_x_A,HLE Mireu,782,701,644,True,False,False,False
CHALLENGER,ZZqWBxpEoYd0GoSbYKADdUxX5BPb8oAe0wfpJR2ZZSstyCU,퍼플팀 죠앤,821,161,104,False,False,False,False
CHALLENGER,8-wfEVAqnoZi44GfnnIhgVGRmY-Fcj8fbEhp5wfcHo35Bqg,시간은또금세흘러,1400,153,83,True,False,False,True
CHALLENGER,n1V-eIHAHlpGK7LLpvb0lB4S2bSviCNH8FxhA04iqRpO9kk,Dream go lpl,694,279,175,False,False,True,False
CHALLENGER,ppVwrNbrsftILKXWieWQATlStnMOEZNhbhNbMC0TxTNkOkR1,wen shen z,690,441,343,False,False,True,False
CHALLENGER,DAS9sx2zpehYLQnc-h9MJI-xK58r-eTmcf9WaSGthv-KnIo,5Kld,828,172,115,False,False,False,False
CHALLENGER,Pwo14RPHunvUsLwXEyop6lQ4arH5QSe1rHSxgNTZMT9herw,quadzz,842,118,70,False,False,False,False
CHALLENGER,AivFsF8GKDYhqTIsvb-IWyB18CtRe0D-qO7WDltViJXJuCVb,두꺼비압수,824,219,108,False,False,True,True
CHALLENGER,mpxtDsL44aE_u2auAjRPqrgXM8ReyWvX5P2zhS699afsAe_P,happy galio,1001,204,89,False,False,False,True
CHALLENGER,AmxyYfiIRaTw2oH49CzFX_muoaKFMwSE-OOskbzCA0Mb5_I,랭겜에강한남자,707,390,338,False,False,True,True
CHALLENGER,F480SLQBkNirz529h6OuCX-MclDTSB-Yqu8BN2MYiKnU2NY,DWG BeryL,894,318,276,True,False,False,False
CHALLENGER,tSKhf2UhkXyQPFsXFuhIWwSoInrUR7FHfNvr8S9iM4mJ900,재미없다고오,796,464,410,False,False,True,False
CHALLENGER,abUKp166vBiOgDWooTuDwHliU7HHEaHesAJTvsDIZCIIxBI,zhen de lan ,748,516,448,True,False,False,False
CHALLENGER,-AvTeMv-UOkdMvF4E7xCF2F8jkAaXttJJXTaS4HI5TDAr6Y,KT Malrang,1175,361,284,True,False,False,False
CHALLENGER,CaEuL1EZpiqY3H-MZAO-oSCurfRNY13mxFp9ih8zMQn7wDY,게복치 숟가락,958,389,316,False,False,True,False
CHALLENGER,EUCsAq38j9Cve65gh70Oxg0TG92QR0vvB0XhAuXz1QgPTA,HUYA jincanyi,1330,378,279,True,False,False,True
CHALLENGER,kc_jaS6_j4KilBb5CxS5DVIVKM5oUkTNvPBwnD_Vh_1dbAs,해강고 원딜,741,428,415,False,False,False,False
CHALLENGER,pV-_1D_EtkNh-WodTV_c0d8CguUrLNcG6HsfEz6yUMa2V1o,Koei,815,769,721,True,False,False,True
CHALLENGER,SLnLl5ZvIjajRrPkVkC-ehH_NA_LKcpiV1_fjS1yvn0EtWg,SANDBOX Natalie,901,590,532,False,False,True,True
CHALLENGER,XemTNu8qIeArcbsqZ2gNHLgzJJ9eaIv1ZbF92zImP8jszw,훙쌍리,786,288,214,True,False,False,False
CHALLENGER,98_ncacDwzELHm4ONPF6bgHhfUmyyhOcYIQ2fgiQjU5g5bs,K T,1166,287,163,True,False,False,False
CHALLENGER,eorhW0s-u7Yfh1QHEstAFfzThVsJuYJbjafhurYeBBttFko,Gen G Clid,775,493,434,False,False,True,False
CHALLENGER,DynHcKKcz-Cjc64p9b04rTuxyhy1q19N-gnMQeRzxCAVp-A,스컬지,1034,469,403,False,False,False,False
CHALLENGER,A7gJjbpvUJtfFI1fo-g-w-Mirbc5fw6XfpsbfuF1ssfRo7w,YukiJudaii,834,275,216,True,False,False,False
CHALLENGER,0w5Jko3UQntUIAsow2iDTR9O4B1A8XLu86gFnlmnEaEN6ig,Twitch TV 리하우,789,329,273,False,False,True,False
CHALLENGER,Slwo6Boe8uqCRtRvK6CuxEx_UimqCpZHplhb-RMozMnM_nk,xu xu qu qu,706,335,334,False,False,True,False
CHALLENGER,7mRDW9r_rmv81vG3kRzocxvr_RFRwsC86xQf9kmddewJqFQ,창작은 괴로워,666,354,298,False,False,False,False
CHALLENGER,jw971qu1JpwneGzoY99tz3ydPCGZZDJatQ-DxDUHLSnIS-g,I cannt stop,1012,942,882,True,False,False,True
CHALLENGER,MjJAvdWFJbk0B5zlhEVq-hNpRihrU30QPVfIiLemX5Mr6ok,Gen G Focus,755,449,383,False,False,True,False
CHALLENGER,3WSU5tSHoQcC2RPweLO78vfc3E05Ht-YK_5zSTzBdDCm0K0,Sangchu,804,239,215,False,False,False,True
CHALLENGER,4AeSwTEwn02MBapA7xSJaktRgN9DXgNfG_C0pUfkUhk0QHM,wuwuwu bieshawo,901,470,392,True,False,False,False
CHALLENGER,DoLRNHKS6YTdA2oZf9Mq66PdZ01_2n8A5GR0V7gpcQUWabc,anjinpaoxiao,726,621,587,False,False,True,False
CHALLENGER,0NBbg4PInZcKaofG-nAooe7fptiE6xKqPRLPFNs7aGVHFt0,OZ ian,950,401,337,False,False,False,False
CHALLENGER,Ye08h_u6NhagC3ZchP8R-FF1yQTh6-RXec6ikjZx5B4RgTg,jkjkjkjkk,772,502,452,True,False,False,False
CHALLENGER,HgKzx56XZrBc2owPC6UFQE1CH5sRVy2gzXR_Pwz2wlh8cYU,Da Su Ke De,775,786,705,True,False,False,False
CHALLENGER,ekgdnKR1Y9lYC3gZyibcluWgZrCMoEpoXyPABixdAD-21dE,aimengxin,810,708,644,False,False,True,False
CHALLENGER,do0FG8x9Qs9V-g9ZbnwYl6C8gblfMD9GX7yjNXGUf5G-Gzg,사 용 수,1085,294,237,True,False,False,False
CHALLENGER,NfQvSHSsc15sKFgted_FYmk-CWl9L1mhEg32V-9unuCrEUw,T1 BurdoI,1461,288,243,True,False,False,False
CHALLENGER,MxQO0IHe9HY4bxKnc5zycDXnTsFppbaS93Cx147V1ilyyT8,Pout,697,640,604,False,False,True,False
CHALLENGER,AGg_3s6aVHDdI7955jcUxQPaGFFmfW_SAl3o_pNvs0FPRw,Hide on bush,715,442,411,True,False,False,False
CHALLENGER,cwX6Whuf1RTjBKJkk5zhSprimnyg34tQ3-u3rf97CK9D3zU,따봉 람머스,728,490,427,True,False,False,False
CHALLENGER,uJIqOCtidD9ABvZ4llKQHPQomIUiActcCPLWDmNTT0Qzv4w,lIIIllIlIIlIlIll,883,169,118,True,False,False,False
CHALLENGER,vQk35Hyi0Ctdj9yNs-IGY4uH5_LEInZoDjgVgxeor3VDzA,My Flow S0 Fresh,697,1041,1008,False,False,True,False
CHALLENGER,yArXLQglqhdEqe_G0fNhZ0ELM4_xwm6XUcR-4JACndzXSuM,Destiny,1011,196,193,True,False,False,False
CHALLENGER,rPJ-FVa6v2m7-bPJsPxf0U4355RlGy_DyzBWzZneJaJeLps,SR99,745,742,691,False,False,True,True
CHALLENGER,QQthYykPoWgePUSTNfdfn0g4EZ7YSzmoZ4JPEsM856sdSUY,호잇이,978,918,863,True,False,False,False
CHALLENGER,AA616F2UeIr-APOBA9_ZANr33K_-fdkmb37HEHMvmVe1AsM,deokdam,1091,188,113,True,False,False,True
CHALLENGER,l1VlhLLuOGt9Ud9LvDpSJm5jlptsiBFblppCkm1ubO3Psw,김구거,654,463,430,True,False,False,False
CHALLENGER,BUDDLCRpzuKwyVSC-1dIfNOGUga80Ol4O8zbqFdgIdWmGbc,Tar2an,912,153,103,False,False,False,False
CHALLENGER,d3TzSxRvUSATK4ZH29ocYqO0Lz9sx1AV0jVofEhfDHKzoQ,군밤갓,869,200,152,True,False,False,False
CHALLENGER,NgPsmobvpQZtLJ2IR3-vYuYXF-gCfyWstUGlBtaGUf90lwM,DRX 홍창현,1079,846,793,False,False,False,False
CHALLENGER,lXI9Jfo9sU23Qi1QCccSjF1C6vRE2T0m5-rsqo3aSj0kXvo,망밍맹먕몽,729,475,428,False,False,False,False
CHALLENGER,KuuoY8OIgIirrsjxyT5c62oZq1QPwXseH7NcJpK8igRdef4,T1 Crescent,798,971,949,False,False,True,False
CHALLENGER,1_1JVubNzDBGyxlpvISpNxI1LAklcFANk2JbVzBMD7JFW8c,OZ Juhan,888,790,730,False,False,True,False
CHALLENGER,hzPd3bE56gEpRvDmjjq9WUUwLhHOoSM-d6GSDjGghtmyAEU,YMzhao906731647,1011,830,722,True,False,False,False
CHALLENGER,YnNZfjOuCor9aM1BEckZaeKagSSbrHOGHp3ZU9HeaGYah0E,MyMagicBurnYou,1009,527,473,True,False,False,False
CHALLENGER,tlZt2z3YcMZgs08904-QAfG6mRaagnQh1DriPJ16-uZFKoU,Alonenesssssssup,790,881,827,False,False,True,False
CHALLENGER,mVNae9gLADr3H1Wp4dMzCU9-4YrhhktEiferkjdR75YBqbQ,H2Z2,683,489,446,False,False,True,False
CHALLENGER,FEmd3DsHCIpnd6AjpJvNrvURir5tK9Gb2MAF4B1yyQeRgUs,화내 지 마1,898,632,573,False,False,False,False
CHALLENGER,iImkzDMki3JnEqVZT4oUfnYz2jCa3XG6yTzae998hAl6A70,세체원 이채환,926,413,349,True,False,False,True
CHALLENGER,_CHMgtXIma1YLQGi393QxCbfLzxSMnPDNhk5dD78ZF4tow,arrowIoI,929,573,513,True,False,False,False
CHALLENGER,o6TWD65hDKOBE1HlXQsa267P50FQoeE25gdEBbIr-nha7s0,URGOLD,743,324,255,False,False,False,False
CHALLENGER,FStSN7v1OjelnD8PUrFehJ8NBkLvlKb8A7lpFrgPSCvdTEM,fengche,860,444,326,True,False,False,False
CHALLENGER,f-xUl3bS2xdb1hDqKHb5dSvf8yrVaT2CWQh2GpA357A92q4,Wecanwin70,720,888,854,False,False,True,False
CHALLENGER,NvzdMYazez-X9xs6FIhfwuoAkLRcyVVFSWU3jSkK9REhNkM,너 왜 우럭,794,320,274,False,False,False,True
CHALLENGER,lnlHgmVj5_qt7To-jn7oDBlixSkGdDG94VPksPFDQf9-jL8,연패 후 연승,699,443,356,False,False,False,False
CHALLENGER,RPRQoALdLvMZ2HeZyZ_JEx24vHpsxFWwSfHildn7VAk3YCY,Aorlf,702,746,705,False,False,True,False
CHALLENGER,Z5UyZ8bPNM8-9q141604Uk33mYHAdO9M2uE6hzZ5VpPRLf0,Gen G Ruler,744,315,273,False,False,True,False
CHALLENGER,Rpas3216qN91WTLVN-ju4fphxHgcfsUW2inKaRih0U6b1fw,SRB Harp,720,553,512,False,False,True,False
CHALLENGER,82lkaNSEBcu1I2q0gPr-OWt5J_KaSWT3wNhKhSLkz3iVmoU,T1 제우스,1144,786,734,True,False,False,False
CHALLENGER,F8beHIHuF7f7Au1JWNdzcEYSWngZ6JlHw3L8MZvOCLUb23x8,황포강을 뛰다,819,193,82,False,False,True,True
CHALLENGER,1-MfWiKBp_zn-z2hHzq7E4YFTUmoZG0WK1L9n0MdFJ1yqz8,서프라이즈데이,699,112,76,False,False,False,False
CHALLENGER,dTXeA8yWKtpk2VLLDFv20StB19MbP0yryP8dJM1K_clvXsjL,SKT T1 Windy,710,151,46,False,False,False,False
CHALLENGER,MfkD2Fe4ivmu7qqi_dz33-nx7GTQiqenBjMrUvdmCciWjsTg,GALLOWS BELL,738,298,256,False,False,True,False
CHALLENGER,SpCnqKm5-NQRMZXcM2hSHUYKFhFJzjz3s93nqrr4vAWUsvk,YeXiangLun,983,777,737,False,False,False,False
CHALLENGER,e2D5g2pwQBaiqGYon2d5p7Q797rQ5v_1azDg6AikQDaiIuY,IIrrooGG,1042,421,359,True,False,False,False
CHALLENGER,ubXHT2dzxhKOB2U27prZeosu2tFUwQnUOYd02_pQMT5AXAk,pleatazz,832,729,745,False,False,True,True
CHALLENGER,9_zpCrVwct-G3BeDp8m8IMdLrLKtiGr5YNtrS47bcdcAt10,SANDBOX Muru,751,611,492,False,False,False,False
CHALLENGER,x8OyL5AKHC6WicviErtI_3WG_Cmxuj-m69JPqTgxbiRtv4Y,showmakerzzz,1330,246,164,True,False,False,False
CHALLENGER,Pw1sqA_L3YZL6NuCuvspnSIAiqHaagBfME6fsaktuaUiOP8,함 알,712,692,647,False,False,False,False
CHALLENGER,wGfNdoIs-UBLUeVzhjT0WhRlTu6-xmFb0VJdD0ZyUlxBRgY,KT Ucal,955,441,362,True,False,False,False
CHALLENGER,FzgAzfP5le2b4s9Y1s8iixdLWL8S3_vqnqli5MP9A7mD1A,Azhy,712,432,398,False,False,False,False
CHALLENGER,G5Diz9G6Hh3pWBYKFDKPmA86P9hsG5bnaqjRdOYtoE-nek0,미북이,820,573,531,True,False,False,False
CHALLENGER,VFv9HuSe4Lg-mITumEJe2lLPWUFOJsYBUPilz5M97vp1MzU,카게게,950,515,456,True,False,False,False
CHALLENGER,HKgOUA63Z1Exsgv_534Mcpn7ZPDF-pNzW7pgmKrgHoQsESw,오뚜기3분미트볼,866,205,146,False,False,False,False
CHALLENGER,nCGaWNSoOzUcN3ogpWOCjKFBcQkLX8mb5O7CLuaJL1V3XXw,모두다함께차차차,1158,462,399,False,False,False,False
CHALLENGER,KS9oqusvIOR62AancoIwJEggJMegCUw1lrJOTckIKd49NrA,DRX Keria,982,526,486,True,False,False,False
CHALLENGER,IPZB2dkl-hcUEZ2ZGdhG6pj1weVQNlIb7f83B-GCvZ8CBNU,geton,762,245,160,False,False,True,True
CHALLENGER,2E_f0TPJXe9kfP02TPsSvl_XIPrp2kdBkhC2DOwcmTWcma0,아이러니,1046,285,222,False,False,False,False
CHALLENGER,72EHQ1j58Yxtpd_ggMJuS861ivzaM08czZ--cBwYO9uNizc,SANDBOX Lonely,943,350,298,True,False,False,False
CHALLENGER,zLUOEwckVCFH0RAeHTvzQrk1E012fdLpVlgSh6ruLfnIWBM,qqiqi77,844,345,302,True,False,False,False
CHALLENGER,e9q9VxLhWkbtxN_9LOU1GYqXcNrhZr1Vz6U07PfiovgEvPs,zhangyuxiaowanzi,801,611,573,False,False,False,False
CHALLENGER,k2xtt0PKaFTrhJS87_AG-X6jgjiBEx6iIsyyNM1QTd5pWWs,jool,834,285,224,True,False,False,False
CHALLENGER,48d1tIjUplk_Llb0ZcwCQN9414CjLcuexnAYvxG6gWEjzOc,읽씹맨,897,348,290,True,False,False,False
CHALLENGER,D-ezICI67hG42o7wiNsIz3-3fZbcfFgzsqA4F8kQ5_zIfSQ,김도칠,772,433,391,True,False,False,False
CHALLENGER,nr6svq7AD1MJqVfEYorzYIIITJB0B8ZqLKtyY-uuhJZBX9Y,팀개못하면누누함,1011,401,318,True,False,False,True
CHALLENGER,RFm58inUt_jVk3VCiFmGq37ImIU-rAykcAke5NUuXx1V-cI,원딜 왕자 이채환,1113,250,183,True,False,False,False
CHALLENGER,MCWh1O0i4eULIGW01pxzljn-NHnpwpCK3dHvXKJc8n9sOqc,댕청잇,830,480,430,False,False,False,False
CHALLENGER,21O94LCfIaTxrx3gI01mJMczrLE_CdIY-PCoiZHMRuQuyZg,IIIllIllIIIIIll,720,363,357,False,False,False,False
CHALLENGER,SUBHuuA2bf2u2OFKgpCBFEARG8nNW8qAbfMER_7OcXQ57vs,hearer,780,127,81,False,False,False,False
CHALLENGER,2cj27zE1nTYBHazIIHGIm_S2kj4qc8KEEA6r40KusG1DrLY,SANDBOX FATE,709,338,284,False,False,True,False
CHALLENGER,Kc0ntIifcTYKYIto0jTGCYNzozQdcbXYC7WmpLxzAnfuqaI,Babe G,898,265,175,True,False,False,False
CHALLENGER,Fk7c1eoLZcQUl4dB-SEMTt0wltTLPb-sYT7bu2ElEbguHBw,zyb,746,207,109,False,False,False,False
CHALLENGER,4I02DWq610jSzoaW9d-cby3RLsrywlMpfoNVqijBoFFROVU,마스크 챙기자,813,488,444,False,False,False,False
CHALLENGER,0xceX97LOyWQ05W4Xv5g4ggzfkNzvTtg5vvlFAwzOV7fzmw,Oct0ber,938,335,286,False,False,False,False
CHALLENGER,ZQYXft6Exkq-LJkp-Eh9xH0XvyhUhnkiWviGekBwcWtUoo0,Lehends,1014,422,361,True,False,False,False
CHALLENGER,7fkQAVMMwkjdTg0k-Vl8Qj9wbs4pRIDCiGhhSAyoFHDGQp4,칼과 창 방패,816,264,238,False,False,False,False
CHALLENGER,70bp_t72xN9IV2Bz9UCffwOsuI5AKAcSaRwh2YhJez724mU,Co24,843,554,500,True,False,False,False
CHALLENGER,b9a4KEMW23VL3BlVtXsRVMN9218YHlafX5XbL-1yDln-qz4,못할 때도 있지,723,412,318,False,False,True,False
CHALLENGER,D0wcCyFFs8QMrxstc2FmYrRDxwfnmiIY8yQ21Z44yUDGCos,impupupu,716,426,375,False,False,False,False
CHALLENGER,GDkUaEOM7t0Z5BV6DRGs9eoP0bKn9YE6V3CwxTUYXO3ZF68,자격이 없습니다,735,711,611,False,False,True,False
